1.248834952795225e-10, 0.005097409160561713
1.8850477525958297e-10, 0.005042845632060167
2.8453760215576186e-10, 0.005246891009958364
4.294938784922645e-10, 0.00566700045867061
6.482974139964391e-10, 0.006336179160236727
9.785693301843845e-10, 0.007289884708542369
1.4770966431508529e-9, 0.008563034006041715
2.2295962339187617e-9, 0.010100373577031394
3.3654530252676615e-9, 0.01199642393631775
5.079966449968423e-9, 0.014287887170644503
7.66793027240434e-9, 0.017095715641311092
1.1604143056325979e-8, 0.0205442097816942
1.74707993904561e-8, 0.024781872085217326
2.0335350408438935e-8, 0.011604588057622602
2.6371211866963146e-8, 0.029982009898621906
3.980589552829292e-8, 0.03681265893304593
6.008481243876322e-8, 0.04555529292364217
8.95352354082838e-8, 0.057358617472236494
1.317149916971438e-7, 0.07263662587041314
1.9376549308959041e-7, 0.0918484153882619
2.8076534464380385e-7, 0.11961348376276755
3.5586235730509945e-7, 0.14030037231905745
4.375479375074216e-7, 0.16902119833787116
5.424000429655804e-7, 0.1969878812991203
7.198742126677224e-7, 0.2521495384731514
9.311452579997156e-7, 0.32019382915056344
0.0000011738218065523423, 0.41218478633291256
0.0000014797451006706651, 0.5262716212341942
0.0000018415503912895834, 0.6682273791899398
0.0000021215440709513136, 0.7711748444264799
0.0000024244620170823456, 1

